CRASH_NUM,Year,latitude,longitude,adt,Alignment,Location type,Occupant,Vehicle type,Driver injury
LA20_200131163642172,2020,32.530146,-92.63799,11800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200203084527147,2020,29.999614,-90.412514,6800,Straight,Business,Single,Passenger Car,No Injury
LA20_200203084527147,2020,29.999614,-90.412514,6800,Straight,Business,Two or more,Suv,No Injury
LA20_200204103928466,2020,30.561345,-91.328417,2800,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200205140352862,2020,30.125819,-91.839512,6700,Straight,Open Country,Single,Passenger Car,No Injury
LA20_200205165707736,2020,30.235086,-92.385215,35200,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200206104659523,2020,32.455088,-91.49287,10500,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200206182731817,2020,30.067222,-90.481699,35700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200207200947890,2020,30.07597,-90.471793,17734,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200208134448650,2020,32.387309,-93.816436,24300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200208145254818,2020,30.074714,-90.507776,19500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200208165816963,2020,29.916458,-90.061441,4000,Straight,Business,Single,Passenger Car,No Injury
LA20_200210200542868,2020,29.572807,-90.683847,22400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200212053058082,2020,32.443414,-93.718716,23600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200213163921282,2020,30.199126,-93.218651,14900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200215093340570,2020,30.211722,-92.044806,8600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200215162410555,2020,29.695839,-91.213649,33700,Straight,Open Country,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200215220357446,2020,30.494885,-92.426043,20000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200216071210798,2020,30.271163,-90.983815,5500,Straight,Business,Two or more,Truck/Trailer,No Injury
LA20_200218103207509,2020,30.2627,-90.870355,12200,Straight,Business,Single,Other,No Injury
LA20_200218120701778,2020,30.846798,-93.289032,32300,Straight,Business,Single,Suv,No Injury
LA20_200218133313800,2020,32.441994,-93.771384,18400,Straight,Business,Single,Passenger Car,No Injury
LA20_200219014421474,2020,30.446115,-91.24249,66800,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200219134747478,2020,31.328907,-92.42875,8300,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200220123252281,2020,29.962547,-90.092398,19200,Straight,Residential,Single,Other,No Injury
LA20_200220234401540,2020,30.211597,-90.88169,11600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200223082741161,2020,29.700177,-91.199575,28500,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200225091749537,2020,32.698768,-93.566029,3000,Straight,Residential,Single,Other,No Injury
LA20_200226122537412,2020,31.342237,-92.364696,11200,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200226163053203,2020,30.284763,-89.758224,21000,Straight,Business,Single,Passenger Car,No Injury
LA20_200227134836628,2020,30.233199,-91.991049,17500,Straight,Business,Single,Passenger Car,No Injury
LA20_200229140634258,2020,29.721707,-90.12274,300,Straight,Residential,Single,Suv,No Injury
LA20_200301012827782,2020,30.194955,-93.266687,51000,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200301172847241,2020,32.858407,-91.391011,8100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200303090514806,2020,32.89572,-93.678813,430,Straight,Residential,Single,Truck/Trailer,No Injury
LA20_200304010508694,2020,30.010034,-91.825717,4700,Straight,Business,Two or more,Suv,No Injury
LA20_200304092200650,2020,30.072624,-90.496351,35700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200304141417177,2020,32.427534,-93.717685,47400,Straight,Business,Single,Passenger Car,No Injury
LA20_200304154554337,2020,32.443421,-93.718332,26500,Straight,Business,Single,Other,No Injury
LA20_200305125825589,2020,30.428177,-90.547159,3100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200308123012424,2020,30.073823,-90.68343,12000,Straight,Open Country,Single,Truck/Trailer,No Injury
LA20_200308194511590,2020,30.213444,-93.219089,14900,Straight,Business,Single,Suv,No Injury
LA20_200308205857354,2020,30.040163,-90.673566,3100,Straight,Residential,Single,Suv,No Injury
LA20_200309024409209,2020,30.284482,-91.905553,20300,Straight,Business,Single,Suv,No Injury
LA20_200309050520214,2020,30.108634,-92.125229,4900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200310194018495,2020,30.068873,-90.500587,6500,Straight,Business,Single,Passenger Car,No Injury
LA20_200311094715311,2020,32.373366,-94.043035,10300,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200311104706790,2020,30.001474,-90.240916,36000,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200311164831062,2020,29.948653,-89.971534,27600,Curve,Business,Single,Emergency Vehicle In Use,No Injury
LA20_200311171859094,2020,30.171006,-91.97971,51700,Straight,Business,Single,Suv,No Injury
LA20_200312123501114,2020,29.974613,-90.057444,24400,Straight,Business,Single,Passenger Car,No Injury
LA20_200312151600173,2020,32.484514,-92.088963,11400,Straight,Business,Single,Passenger Car,No Injury
LA20_200312174023578,2020,30.414055,-91.224665,38700,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200313130157301,2020,29.985325,-90.145728,12400,Straight,Business,Single,Passenger Car,No Injury
LA20_200314082727376,2020,30.781538,-91.346478,16300,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200314201900225,2020,29.998665,-90.179782,131800,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200315114915310,2020,31.122146,-92.063299,8500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200315133456959,2020,30.790513,-89.858279,5800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200316073742392,2020,30.196791,-90.847977,10000,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200317211423161,2020,30.249115,-92.012854,53500,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200318150611397,2020,29.993006,-91.054488,7100,Straight,Business,Single,Van,No Injury
LA20_200319115551928,2020,30.416101,-92.041757,7500,Straight,Residential,Single,Passenger Car,No Injury
LA20_200319120432961,2020,30.14481,-91.823224,11900,Straight,Business,Single,Suv,No Injury
LA20_200319201455873,2020,30.011879,-90.408285,6800,Straight,Business,Two or more,Van,No Injury
LA20_200320083634089,2020,30.340521,-90.84874,12500,Straight,Manufacturing Or Industrial,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200321170806524,2020,32.468001,-92.107871,8300,Straight,Business,Single,Suv,No Injury
LA20_200321221920958,2020,30.073677,-91.29476,1500,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200322073850515,2020,32.514948,-92.191886,22100,Straight,Business,Single,Suv,No Injury
LA20_200322191220152,2020,30.528776,-92.075589,2000,Straight,Business,Single,Suv,No Injury
LA20_200323054028106,2020,30.742496,-92.248742,790,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200324051121042,2020,30.367397,-90.069318,27000,Other,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200324093910750,2020,30.519188,-90.4827,21000,Straight,Business,Single,Van,No Injury
LA20_200325072315788,2020,32.485348,-92.109573,8300,Straight,Business,Single,Emergency Vehicle In Use,No Injury
LA20_200325144031824,2020,32.460162,-94.04107,37439,Straight,Open Country,Single,Truck/Trailer,No Injury
LA20_200326164241714,2020,32.719788,-92.118117,4800,Curve,Residential,Single,Other,No Injury
LA20_200327144732360,2020,32.559317,-93.784251,28600,Straight,Business,Two or more,Suv,Injury
LA20_200328171432446,2020,32.386011,-93.817125,24300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200329200623233,2020,30.529096,-92.075535,2000,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200330085354868,2020,32.277723,-92.722351,4200,Curve,Business,Single,Passenger Car,No Injury
LA20_200330115952702,2020,32.777426,-91.91444,14900,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200330175804323,2020,30.168968,-93.249235,27400,Straight,Business,Single,Passenger Car,No Injury
LA20_200330211352693,2020,29.980148,-90.074692,31100,Straight,Business,Single,Passenger Car,No Injury
LA20_200402080058637,2020,32.786811,-93.044655,1610,Straight,Residential,Single,Truck/Trailer,No Injury
LA20_200402160526696,2020,32.408193,-93.698099,23600,Straight,Business,Single,Passenger Car,No Injury
LA20_200402171319677,2020,32.471417,-93.822231,5100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200402183047919,2020,32.4446,-93.947724,51200,Straight,Open Country,Single,Truck/Trailer,No Injury
LA20_200403113545015,2020,29.913867,-90.34434,23200,Straight,Business,Two or more,Suv,No Injury
LA20_200404104210940,2020,32.534379,-93.764124,6100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200404131516340,2020,30.006433,-91.831096,4700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200404161514332,2020,30.230756,-92.362798,1970,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200405125405862,2020,30.451274,-90.95649,33900,Straight,Business,Two or more,Truck/Trailer,No Injury
LA20_200407115438535,2020,30.145715,-92.032515,20800,Straight,Business,Single,Passenger Car,No Injury
LA20_200407134240320,2020,30.502933,-91.211563,18500,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200407173419209,2020,30.63373,-90.499991,990,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200408140726390,2020,31.763001,-93.085872,6900,Straight,Business,Single,Passenger Car,No Injury
LA20_200410165413433,2020,32.484339,-92.084928,27700,Straight,Business,Single,Suv,Injury
LA20_200410173257544,2020,29.910416,-90.356556,23200,Straight,Business,Single,Passenger Car,No Injury
LA20_200410202713266,2020,30.018564,-89.968144,12400,Straight,Business,Two or more,Truck/Trailer,No Injury
LA20_200411211542576,2020,30.238017,-93.16361,39900,Straight,Business,Single,Suv,No Injury
LA20_200414135930984,2020,30.53451,-90.987815,10400,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200415090503407,2020,32.543573,-93.810688,10000,Straight,Business,Single,Passenger Car,No Injury
LA20_200416104454235,2020,30.233276,-90.954008,5800,Curve,Residential,Single,Truck/Trailer,No Injury
LA20_200416163453640,2020,30.231397,-93.01383,8300,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200417095056868,2020,30.231846,-92.02283,8000,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200420123217724,2020,30.240048,-90.920924,2800,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200422133445658,2020,30.020773,-90.744626,3200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200427143633618,2020,30.05069,-91.041067,5000,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200429133726307,2020,30.455878,-91.210674,21300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200501023138068,2020,30.127394,-91.158374,2900,Straight,Residential,Two or more,"Lt. Truck (P.U., Etc.)",Injury
LA20_200502081757187,2020,30.331098,-90.853381,12200,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200502114806656,2020,32.42868,-93.984716,19200,Straight,Open Country,Single,Truck/Trailer,No Injury
LA20_200502125516537,2020,30.073653,-90.500875,14000,Straight,Business,Single,Suv,No Injury
LA20_200503144537765,2020,32.478119,-92.108862,8300,Straight,Business,Single,Suv,Injury
LA20_200503225820645,2020,31.126461,-92.075102,10300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200504085451073,2020,32.49889,-92.10221,13500,Straight,Business,Single,Passenger Car,No Injury
LA20_200504174443668,2020,29.968161,-90.085241,31100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200505085318623,2020,29.988987,-90.116138,165500,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200505204915783,2020,30.846844,-93.267625,38500,Straight,Business,Two or more,Suv,No Injury
LA20_200507071310285,2020,30.006419,-91.816383,11900,Straight,Business,Single,Suv,No Injury
LA20_200507091256233,2020,30.450971,-93.426965,4200,Straight,Business,Two or more,Passenger Car,Injury
LA20_200507131928677,2020,32.5116,-92.134876,12000,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200507135052412,2020,30.296105,-91.116733,13500,Straight,Open Country,Single,Truck/Trailer,No Injury
LA20_200507145543349,2020,32.443414,-93.718716,23600,Straight,Business,Single,Passenger Car,No Injury
LA20_200508150031101,2020,29.925997,-90.024386,65200,Straight,Business,Single,Passenger Car,No Injury
LA20_200509175437211,2020,29.967269,-90.042769,22800,Straight,Business,Single,Van,No Injury
LA20_200509175554955,2020,32.442201,-93.844787,7600,Straight,Business,Single,Passenger Car,No Injury
LA20_200509190146976,2020,30.464691,-90.971957,6800,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200510061417270,2020,31.761084,-93.08864,6700,Straight,Residential,Single,Passenger Car,No Injury
LA20_200510061417270,2020,31.761084,-93.08864,6700,Straight,Residential,Single,Suv,No Injury
LA20_200511135048892,2020,29.941434,-89.964387,29900,Straight,Residential,Single,Other,No Injury
LA20_200512195216829,2020,30.478355,-90.457367,71000,Curve,Business,Two or more,Suv,No Injury
LA20_200513072425546,2020,30.100665,-90.992872,15800,Straight,Business,Single,Van,No Injury
LA20_200513201400750,2020,30.503739,-90.462612,29400,Straight,Business,Single,Suv,No Injury
LA20_200515142105440,2020,31.141911,-93.2633,2800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200516112603385,2020,29.998944,-90.059368,29900,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200516131134722,2020,32.473375,-93.800231,10600,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200516140140675,2020,30.408287,-90.159307,13800,Straight,Business,Single,Passenger Car,No Injury
LA20_200516144321860,2020,30.069611,-90.703674,4400,Straight,Business,Two or more,Suv,No Injury
LA20_200516144321860,2020,30.069611,-90.703674,4400,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200518175451548,2020,29.909332,-90.144925,4800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200519093617785,2020,30.247292,-90.920847,17100,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200520170038030,2020,30.298436,-90.967919,26900,Straight,Business,Single,Suv,No Injury
LA20_200522135005061,2020,30.285297,-89.750404,82200,Curve,Business,Single,Truck/Trailer,No Injury
LA20_200523060628405,2020,30.476794,-90.107883,16700,Straight,Business,Single,Passenger Car,No Injury
LA20_200523211923683,2020,30.494765,-92.415179,9500,Straight,Manufacturing Or Industrial,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200524125914721,2020,29.872018,-90.097804,34600,Straight,Business,Single,Passenger Car,No Injury
LA20_200527053213908,2020,32.55523,-93.726509,37500,Straight,Business,Single,Suv,No Injury
LA20_200527132610152,2020,30.501375,-90.943514,12800,Straight,Business,Single,Suv,No Injury
LA20_200528213746093,2020,30.168712,-93.249231,7400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200529060916460,2020,29.986748,-90.140537,12400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200530203354819,2020,30.411222,-91.18664,10000,Straight,Other,Single,Suv,No Injury
LA20_200601121931919,2020,32.398357,-93.746979,14000,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200601202115762,2020,30.06186,-90.48427,3700,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200602114815542,2020,30.244786,-92.013377,53500,Straight,Other,Two or more,Suv,No Injury
LA20_200604080204453,2020,29.95171,-91.988463,1720,Straight,Business,Single,Passenger Car,No Injury
LA20_200604155503510,2020,30.519025,-92.070022,34300,Curve,Business,Two or more,Passenger Car,No Injury
LA20_200604182441219,2020,30.075289,-90.50083,14000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200605140503440,2020,30.483653,-90.955131,25200,Straight,Business,Single,Truck/Trailer,No Injury
LA20_200606135210896,2020,32.486592,-93.706731,32400,Hillcrest,Business,Single,Passenger Car,No Injury
LA20_200606140004444,2020,30.451003,-91.244704,6500,Straight,Business,Two or more,Suv,No Injury
LA20_200607200956671,2020,30.238151,-93.250502,4000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200609021005391,2020,30.253072,-92.037316,14600,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200609062320113,2020,30.84886,-93.289036,32300,Straight,Business,Two or more,Passenger Car,No Injury
LA20_200610055840189,2020,32.905041,-92.519423,300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200610154513348,2020,32.543312,-92.63951,21700,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200611185632620,2020,32.502027,-92.082018,5300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200611191655501,2020,29.975724,-92.142093,2700,Straight,Business,Single,Other,No Injury
LA20_200613024722346,2020,30.099951,-90.99154,15800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA20_200615001029491,2020,30.122437,-91.824126,2300,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
